,new_review
11785,맛0 / 양0 / 배달0 / 김치국물 냄새.봉지에 국물가득먹기도전에 ..  먹기싫으네요 배고파서 기다렸는데첨 시켜본곳 리뷰가너무좋길래 기대했는데
11786,맛2 / 양2 / 배달2 / 아주 좋았어요~ 배달도 빨리왔습니다
11787,맛2 / 양2 / 배달2 / 마늘 추가해서 먹으니 겁나맛잇어요배달 20분만에와서 놀랐습니다!!
11788,맛2 / 양2 / 배달2 / 맛있어서 늘 허겁지겁 먹다보니 자꾸 찍어둔 사진만 쓰게되네오ㅠㅠ흑흑 진짜!!! 너무너무 맛잇고 좋아요ㅠㅠㅠㅠ
11789,맛2 / 양1 / 배달2 / 맛있게는 먹었는데 고기양이 적어요ㅠㅠ
11790,맛2 / 양2 / 배달2 / 며칠 전보단 좀 퍽퍽한 살이 있었어요 ㅠ 이런 일은 처음이라 그냥 별 다섯 개 ㅠ
11791,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 좋았어오
11792,맛2 / 양1 / 배달1 / 비록 배달은 늦었지만 보쌈이 냄새없이 맛있네요~
11793,맛2 / 양2 / 배달2 / 맛있어서 오늘 또 시켜요 보쌈은 늘 여기서만 먹음
11794,맛2 / 양2 / 배달2 / 맛있어요 3명이서 밥이랑 같이 먹었는데 배부르게 잘 먹었어요~^^
11795,맛2 / 양2 / 배달2 / 오늘은 조금 식어서 왔지만..ㅠㅠ여전히 마늘보쌈 맛있어요! 백김치도 맛있구요~~!
11796,맛2 / 양1 / 배달2 / 너무 맛있어요 ㅠㅠ 근데 양이 적어요 ㅠㅠㅠ
11799,맛2 / 양2 / 배달2 / 너무맛있어요. 여기서 자주시킴... 보쌈집중에 제일쌈
11800,맛2 / 양1 / 배달1 / 맛있게 먹었습니다~ 배달이 살짝 아쉽지만 기사님이 친철하셔서 좋았어요~ 사이다 잘 마셨습니다ㅎ
11801,맛2 / 양2 / 배달2 / 양도 낭낭하고 맛있게 잘먹었읍니다
11802,맛2 / 양2 / 배달1 / 매번 맛잇어서 허겁지겁 먹느라 사진을 ㅠㅠ... 보쌈 냄새 하나도 안나고 진짜 맛잇고 막국수도 너무너무 맛잇어요ㅜㅜ
11803,맛2 / 양2 / 배달2 / 여기서 처음 시켜 먹었는데 진짜 맛있게 배부르게 먹었습니다 김치지깨도 진짜 맛있어서 좋았습니다 근베 밥이 없는게 좀 아쉬웠습니다 ㅠㅠ
11804,맛2 / 양1 / 배달2 / 잘 먹었습니다!! ㅋㅋ 변함없이 맛 있어서 자주 시켜먹어요^^ 막국수 없는 3인 메뉴도 있었음 좋겠어요~ ㅋ 혹은 고기만 추가 메뉴 없나요? ㅋㅋ 고기를 사랑하는 사람이라 고기가 살짝 아쉽네요 ㅋ
11805,"맛2 / 양1 / 배달2 / 인천공항에서 오면서 주문했는데, 저보다 집에 먼저 도착했어요! 어플상으로는 45분 걸린다고 했는데 20~ 25분정도 걸린것 같아요.고기 양 적어보이는데 둘이서 먹다 배불러서 남겼네요. 막국수 양이 꽤 많아요~ 리뷰이벤트 참여한다고해서 소주도 받았는데 처음처럼 받았습니다~ 맛있게 잘 먹었습니다. 감사합니다!"
11806,맛2 / 양2 / 배달2 / 바베큐보쌈이벤트는끝났나봐요ㅠㅠ그래도고기자체가워낙맛있어서잘먹었습니다
11807,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다. 가격도 저렴하니 괜찮네요
11808,맛2 / 양2 / 배달2 / 커플세트 먹었는데 넘 맛있어여 👍🏻
11809,맛1 / 양1 / 배달1 / 맛나게  잘 먹었습니다~~~양도 푸짐.찌개가 약간 싱거웠으나.소주와 잘 먹었습니다.ㅎㅎ
11811,맛1 / 양2 / 배달2 / 맛있어요!! 소스 센스 짱이예요 :)
11812,맛2 / 양1 / 배달1 / 보쌈족발 다 맛있어요~~👍
11813,맛2 / 양2 / 배달2 / 오랜만에 시켜 먹네요 맛있게 잘먹었습니다ㅎ
11814,맛2 / 양1 / 배달2 / 배달예상시간보다 조금더빨리와서 좋았습니다맛은 저번에 처음먹었을때처럼 똑같이맛있네요잘먹었습니다 ㅎㅎ
11815,맛2 / 양2 / 배달2 / 처음으로 보쌈 시켜봤는데 완전 감동이었습니다 ^-^
11816,맛2 / 양1 / 배달2 / 맛있어요 ㅎㅎㅎㅎㅎ
11817,맛2 / 양2 / 배달2 / 보쌈은 진짜 맛있네요 비교하긴 그렇지만 원할머니 거기보다 더 육질이 부드러운것같아요 김치도 맛있구요 요청사항만 잘들어주시면 완.벽합니다
11818,맛2 / 양2 / 배달2 / 배부르게 잘 먹었습니다
11819,맛1 / 양2 / 배달1 / 나쁘지 않아요배달도 늦지않앗고구성도 다양하고 리뷰이벤트도매우 만족했어요
11820,맛2 / 양2 / 배달2 / 이동네에선이게제일맛있음
11822,맛1 / 양1 / 배달1 / 저녁시간이라 좀 오래 걸리긴 했는데 전화응대도 친절히 해주시고.. 맛있었어요.
11823,맛2 / 양1 / 배달2 / 배달 빠르구 맛있습니다 👍👍😀
11824,맛2 / 양1 / 배달1 / 이번달만 세번째 주문^^고기 역시 맛있어요. 냄새 전혀 안나고 배달도 빨라서 따뜻하게 잘 먹었습니다.콜라도 감사합니다.
11825,맛1 / 양2 / 배달2 / 맛도 좋고 양도 좋고 다좋았는데쌈무가 상한거 같아요물컹하니 씹히는것도 이상하고..선도 유지좀 잘 부탁드려요..
11826,맛2 / 양2 / 배달2 / 오자마자 먹느라 사진을 못 찍었네요동생이 맛있다고 그래서 한번 시켜 먹었는데 양도 만족 스럽고 맛도 좋아서 그뒤로 계속 시켜 먹습니다~~배달도 너무 오래 기다리지 않아서 좋았습니다~
11827,맛2 / 양1 / 배달2 / 배달시간 보다 빨리옴! 그리고 맛있었어요ㅠㅠ 다음에 또 주문 ㄱㄱ
11828,맛2 / 양2 / 배달2 / 배달도 빠르고 음식도 따듯하구 맛있게 먹었습니다요청사항도 챙겨주셔서 감사해요!
11829,맛1 / 양1 / 배달2 / 맛있게 잘먹어습니다
11831,맛2 / 양2 / 배달2 / 배달시간도 시간이지만 너무맛있었어요ㅠㅠㅠ
11832,맛2 / 양2 / 배달2 / 항상 잘 먹고있습니다^^ 오늘도 너무 만족스러웠어요!!?고기는 항상 부드럽고 맛도 좋고 가족들 입맛에 맞아서 딱이에요!!👍👍 다음에 또  먹을게요😉
11833,맛1 / 양1 / 배달2 / 배달은 예상 시간내에 와서 잘 받았구요..포장은 깔끔한데 고기는 좀 뻑뻑하네요.추가로 시킨 족발은 돈이 아깝다는 생각이 들더군요..보쌈용 김치가 안오니 아이들은 별로 좋아하지 않고 밑반찬도 고기랑 좀 따로노는 기분이라 그냥 한끼 떼웠다는데 만족하렵니다 ^^;;
11834,맛1 / 양1 / 배달2 / 진짜 배달빨리 왔어요. 따뜻하게 먹을수 있서 좋았습니다. 감사합니다
11835,"맛2 / 양2 / 배달2 / 배달도 빠르고, 맛있게 잘 먹었습니다.^^"
11836,맛2 / 양2 / 배달2 / 빠른 배달 만족해요깔끔하고 맛있어요~^^
11837,맛1 / 양1 / 배달2 / 배달도 예상시간보다 빠르고 보쌈고기도 맛있습니다
11838,맛2 / 양2 / 배달2 / 고기가 부드럽고 좋아요..근데 닭은 좀 짜네요...여기서만 보쌈시키는데 새로운 메뉴라 시켜보았어요...
11839,맛2 / 양2 / 배달2 / 배달은 예정시간딱맞음음식엄청깔끔맛 있네요양은.. 2이먹기는 조금부족ㅠ 적지는않음막국수 시키길잘햇음 좋네요 자주먹을거같아요 잘먹겟습니다
11840,맛1 / 양1 / 배달1 / 2번째 시켜먹는데..맛깔끔하고 괜찮더라고용
11841,맛2 / 양2 / 배달2 / 보쌈은 항상 여기만 시켜요!!
11842,맛2 / 양2 / 배달2 / 어우 정신없이 먹었어요. 쌈무 좀 많이 달라고 했는데 정말 많이 주셨어요ㅠㅠ 감동 ㅠㅠ너무너무 잘 먹었습니다
11843,맛2 / 양1 / 배달2 / 맛있게 먹었습니다~
11845,맛2 / 양2 / 배달2 / 맛있었습니다!!!!!!
11846,맛2 / 양2 / 배달2 / 꿀맛.....홓ㅎㅎㅎ
11847,맛2 / 양1 / 배달2 / 보쌈 고기가 맛있네요. 고소한 맛도 나요앞으로 단골될듯~~
11848,맛2 / 양2 / 배달2 / 맛있어요ㅋㅋㅋㅋㅋㅋㅋ
11850,맛1 / 양0 / 배달0 / 배달도 1시간30분정도 걸리고 맛도 별로였어요.
11851,맛2 / 양2 / 배달2 / 처음엔 양 적다 생각했는데 먹어도 먹어도 줄지않는 많은 양더불어 부드러운 고기 맛있네요
11852,맛1 / 양2 / 배달1 / (맛) 보쌈은 정말 부드럽고 맛있네요. 족발은 soso.. 반찬 깔끔한데 상추나 고추 이런게 없어서 아쉽..(양) 2인세트 고기 양은 생각보다 많아요. 일반 족발집 중짜리 양은 되는듯..!(배달) 50분 걸린다 하고 딱 제시간에 온듯... 문 앞에서 전화달라고 써붙여 놨는데 굳이 문 두드린건 좀 아쉽..
11853,맛1 / 양2 / 배달1 / 족발보다 보쌈이 좀더 맛잇는거같아요 근데 둘다 맛잇게먹엇어여 가성비 굿
11854,맛2 / 양1 / 배달2 / 깔끔하게 잘 먹었습니다!
11855,맛2 / 양2 / 배달2 / 아 개마이이이이이이이이이쪄어어어어어어어엉(대충 짱맛있다는 뜻임)
11856,맛0 / 양0 / 배달2 / 고기는 부드럽고 무김치는 간이 세지 않아서 매운거 못먹는 아이들에게도 괜찮아요. 배달도 30분만에 왔습니다.
11858,맛2 / 양2 / 배달2 / 배달왔을때 폰은 두고 나가서 전화도 안되고 짜증 나셨을텐데 문앞에 두고가주시고 답장도 친절하게 보내셔서 감동했어욤언제먹어도 맛있는 미스터보쌈 감사합니다!
11859,맛2 / 양2 / 배달1 / 반찬칸이 옆으로 넘어져서 새우젓이 사라진거 빼곤.. 맛있었어요
11860,맛1 / 양0 / 배달0 / 배달도 1시간 넘게걸리고 김치국물은 다 흐르고 내용물도 한쪽으로 다 쏠려서 엉망으로 왔어요.
11861,맛2 / 양2 / 배달1 / 너무 맛잇어요ㅠㅠㅠㅠㅠㅠ
11862,맛2 / 양2 / 배달0 / 맛이랑 양은 매우 좋으나 배달이 늦고 배달상태가 좋지않습니다..
11863,"맛2 / 양2 / 배달1 / 늘 시켜 먹는 곳.~^^양도 푸짐하고,호불호 없는 맛까지고기가 부드러워서 아이들도 잘 먹어요~^^빠른 배송으로 음식이 한곳으로 쏠린거 말고는 괜찮습니다.안전운전 하세요~^^"
11864,맛2 / 양2 / 배달2 / 고기맛있고 반찬들푸짐하고 배송빠르고 언제나 잘먹고있습니다
11865,"맛2 / 양2 / 배달2 / 보쌈은 늘 미스터보쌈이지요!! 오늘은 달달한 마늘보쌈을 주문했는데 역시 다른곳과는 달리 마늘을 듬뿍듬뿍 아끼지 않고 넣어주셨어요. 마늘보쌈이라면서 마늘소스 한줄만 올려주는 타 업체와는 차원이 달라요!! 달달하게 보쌈 먹고, 매콤하게 막국수먹고!! 무김치와 백김치의 조화가 정말 좋아요!!!! 맛있게 잘먹었습니다!!"
11866,맛2 / 양2 / 배달1 / 배달이 조금 느린 거 빼곤 너무 맛있었습니다 ㅎㅎ
11867,맛2 / 양2 / 배달2 / 맛있어요:)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
11868,맛0 / 양0 / 배달2 / 일회용품 주지마시라고 요청했는데 그냥 주시네요 바쁘신건 알겠지만 이렇게 요청사항이 묵살될꺼면 뭐한다고 굳이 일회용품 빼달라고 요청을 넣는건지 모르겠네요
11869,맛2 / 양2 / 배달1 / 리뷰한다했는데...ㅠ 막걸리 안와서 서운함....ㅠ
11870,맛2 / 양2 / 배달2 / 넘 맛있게 한끼 뚝딱 잘먹었습니다~ 보쌈은 항상 여기로 주문하겠습니다 ㅎㅎ
11871,맛2 / 양2 / 배달2 / 맛도 좋고 배달도 빠르고 양도 만족합니다
11872,맛2 / 양1 / 배달1 / 후기+평점+메뉴사진만보고 시켰어요족발이랑 보쌈 배달치곤맛나요 노멀~ 갠적으로 족발에 뼈가없이고기만와서 전좋았구요 셋트중에 닭고기  이게진짜별미네요  진심굿! 오리고기인줄알았는데 닭고기인가봐요 ~~담번엔 닭고기세트로 큰걸로시켜먹어야겠어요~ 서비스좋고 깔끔 많이파세용~ 조만간 또시킬께요^^
11873,맛1 / 양1 / 배달2 / 보쌈이 더 맛있어요 족발은 별로였어요! 보쌈 드세요!!!양은 적은 줄 알았는데 먹다보니 딱 맞는 거 같아요
11874,맛1 / 양1 / 배달0 / 맛있게 잘 먹었습니다.  배달 넘 늦네요. 아쉬움
11875,맛2 / 양2 / 배달2 / 정신없이 먹고 보니 남은건 김치뿐. 다 좋은데 왜 보쌈도시락은 없나요?? 이전동네에서 자주 먹던 보쌈도시락인줄 알고 시켰는데ㅠㅠ
11877,맛2 / 양2 / 배달2 / 양도괜찮고 맛있습니다 다만 막국수 소스가 처음먹어보는 맛이었어요
11878,맛2 / 양2 / 배달1 / 배달이 1시간 넘게 걸리는게 조금 걸리지만 맛과 양이 커버합니다👍👍
11879,맛2 / 양2 / 배달2 / 맛있어서 보쌈생각날땐 여기서 시켜먹습니다~~
11880,맛2 / 양2 / 배달2 / 보쌈 아주 부드럽네요 맛있어요
11882,맛2 / 양1 / 배달2 / 아이들과 잘먹었습니다
11883,맛2 / 양2 / 배달2 / 양이 적을까 싶어서 커플세트에 고기추가해서 시켰는데 진짜 많네요!ㅋㅋ 김치찌개도 다른데는 대충오던데 여긴 버섯도들어가고 고기도들어가고 제대로네요!찌개도너무 맛있었어요! 보쌈도 늘 그렇듯 가마솥냄새가 물씬나는것이 너무 쫄깃하고 맛있었어요!!ㅠㅠ배달도 빠르고 너무좋네요ㅠㅠ 리뷰콜라도 큰걸로주시고 너무좋네요ㅋㅋㅋ 맛있어요!!두번드세요!ㅋㅋㅋ세번드세요!!ㅋㅋㄱㄱ존맛강추요ㅋㅋㅋㅋ
11884,"맛1 / 양1 / 배달2 / 배달 정말 빠르게 왔습니다.파 보쌈(매콤) 으로 변경해서 시켰는데, 저처럼 매운거 못먹는 분들은 참고하시라고 리뷰 남겨요;배달 상태 시간 음식상태 모든게 다 좋았습니다다만, 파보쌈(매콤) 이라고 되어 있어서 신라면 정도 겠지? 생각하고 시켰는데 저한테는 저세상 매움이였습니다...ㅜㅜ 매운거 못드시는 분들은 꼭...참고하고 시키세요.....솔직히 매콤 이라고 표시하는건 좀 아닌듯 합니다....그래도 매운거 빼고는 다 잘 왔습니다 ㅠㅠㅠ...리뷰이벤트 사이다도 감사드려요"
11885,맛1 / 양2 / 배달2 / 늘 예상 배달시간보다 빨리 보내주셔서 감사드려요^^주말에 왠지 미스터보쌈 하나면 가족들 잘 먹였구나 하는 생각이 듭니당!!살코기 부위 요청했는데 평소보다 기름기 풍부한 부위가 와서 살짝 당황했으나 요청사항 못 보셨던거겠죠ㅜㅜ꿉닭은 첨 먹어봤는데 반찬으로도 좋지만 안주로도 괜찮을듯 했어요ㅎㅎㅎ다음에 또 주문할게요!
11886,"맛1 / 양2 / 배달2 / 양도 많고 맛있었어요! 보쌈은 제가 접시에 옮겨담은 상태에서 찍었는데, 넉넉했어요 잘먹었습니다 :)"
11887,맛1 / 양1 / 배달0 / 미리담아놓고 장사해요?
11888,"맛2 / 양2 / 배달2 / 여윽시나 맛있었읍니다,,"
11889,맛1 / 양1 / 배달1 / 항상 보쌈은 미보로 시키는데 오늘은 굵기가 일정치않아서 좀 별로였어요 ㅜ 두께가 기름쪽보다 살코기 쪽이 두 배 두꺼워서 좀 퍽퍽하게 느껴지더라구요 ㅜ
11890,맛0 / 양0 / 배달0 / 음식이 와야쓰지.... 1시간 지나갑니다~
11891,맛2 / 양1 / 배달2 / 맛은 좋고 배달시간은 조금 걸리고 고기는 차가워요 약간 온기가 있었으면 합니다
11892,맛2 / 양0 / 배달2 / 맛은 좋은데 양이 적네요
11893,맛2 / 양2 / 배달2 / 네명이서 먹었는데 배터지는줄 ㅋㅋㅋㅋㅋ 잘묵엇습니당
11894,맛2 / 양1 / 배달1 / 아이와 함께 먹어요 맛있어요^^
11895,맛2 / 양1 / 배달2 / 맛있게잘먹었어요 감사합니당~~~^^
11896,맛2 / 양2 / 배달2 / 오늘따라 보쌈고기가 더 맛있었네요 ㅎㅎ잘 먹었습니다 ^^
11897,맛1 / 양1 / 배달1 / 미스터보쌈 맛있어요ㅎㅎ
11898,맛2 / 양2 / 배달2 / 오자마자 다 먹었습니다!! 정말 맛있네요!! 다음에 또 시킬게요!!
11899,맛2 / 양2 / 배달2 / 2명이서 먹기 양 적당하고 고기보다 김치찌개랑 다른 반찬들이 더 맛있었어요 배달도 예상시간에 맞춰서 왔어여 다음엔 보쌈만 있는 세트로 시켜볼래요
11900,맛2 / 양2 / 배달2 / 첨시켰는데왕마싯었어요
11901,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 적당하고 좋아요
11902,맛1 / 양1 / 배달1 / 예상시간보다 빨리왔는데..이번에는 고기에 기름이 좀 많아서 아이가 먹기 불편해하더라구요.
11903,맛2 / 양2 / 배달2 / 넘 맛있게 잘먹었어요!!!
11904,맛1 / 양1 / 배달1 / 여기 처음 먹어봤는데 맛있었어요~^^ 다음에 또 시킬게요~^^
11906,맛2 / 양2 / 배달2 / 항상 시켜먹어용 맛있어요
11907,맛1 / 양1 / 배달0 / ㅇㅇㅇㅇㅇㅇㅇㅇ
11908,맛2 / 양2 / 배달2 / 막국수는 일부러 추가해서 먹을 맛은 아니지만...나머지는 다 맛있어요~~!!포장도 정갈하고 족발도 제가 딱 좋아하는 부분이에요첨엔 양이 적은가? 싶은데 먹다보면 적당하네요
11909,맛2 / 양2 / 배달2 / 맜잇게 잘먹었어욥ㅎㅎ
11910,"맛1 / 양1 / 배달1 / 보쌈 따뜻하게 왔고, 맛도 좋아요.콜라도 서비스 주시고. 잘 먹을께요~~"
11911,맛2 / 양2 / 배달2 / 항상 잘 먹고 있어요!!! 깔끔하네요~~~
11912,맛2 / 양2 / 배달2 / 친절하시고 보쌈도 맛있네요 감사합니다
11914,맛2 / 양2 / 배달2 / 집으로보내준거라 사진은없지만 저번에도먹고 또 먹어봣지만 맛있어요^^ 맛있으니 시켜줬지요~~~^^감사합니다 맛있게잘먹었다고하네요
11915,맛2 / 양2 / 배달2 / 항상맛있게먹고있습니다 ^^ 배달도빠르고 고기도 실하고 잡내없어요 추천추천~~~~
11916,맛1 / 양1 / 배달1 / 마싯고 좋은데 배달이 좀 느랴요ㅠ
11917,맛2 / 양2 / 배달1 / 배달은 좀 늦었지만 막국수가 살렷네요
11919,맛2 / 양2 / 배달2 / 늘 맛있어요~ 훈제보쌈하고 반반해서 마늘보쌈으로 먹으면 둘이 먹기 딱 좋아요ㅎ 배달도 시키면 금방이라 간단히 먹기 좋아요
11920,맛1 / 양1 / 배달1 / 지난번보다는 배달이 좀더 빨랐지만 예상시간대비는 늦게오셧네요 고기부위는 맘에 들었으나 김치나 제공반찬 맛은 좀 더 올라갔으면 좋겠습니다
11921,맛2 / 양1 / 배달1 / 양많았고 맛있어요~족발은 살코기가 별로없어서 약간 아쉬웠어요~
11922,맛1 / 양0 / 배달1 / 막국수양념이 별로였지만 고기와 김치는 맛있었어요
11924,맛2 / 양2 / 배달2 / 보쌈도 너무 부드럽구 짱맛있어용 ㅎㅎ
11925,맛2 / 양2 / 배달2 / 이 가격에 이 비쥬얼은 입을 딱 벌어지게 합니다.그래서 단골이 될 수밖에 없는 이 맛^^빠른 배달도 좋고 지금처럼만 쭈~욱 유지해주세영
