index,new_review
14822,맛2 / 양2 / 배달2 / 50분걸린다햇는데 30분도안되서 왔네요김치찜 양도 엄청만아요~둘이먹어도될만큼^^마리는 늘 먹는메뉴라 언제먹어도 맛나네요~잘먹었습니다~~^^
14823,맛2 / 양2 / 배달2 / 빠르구 맛있구  넘 좋아용 또시키께용~
14824,맛2 / 양2 / 배달2 / 늘 만족하며 주문합니다.
14825,맛2 / 양2 / 배달2 / 믿고먹는 스쿨푸드 양념만두 강추
14827,맛1 / 양2 / 배달2 / 잘 먹었습니다. 자주 시켜먹고 있습니다.
14828,맛2 / 양2 / 배달2 / 왠만해서 절대 리뷰안남기는데...진짜 진짜 맛있어요~~~배달도 너무 빨랐고 잘먹었습니다앞으로도 흥하세요^^
14829,맛2 / 양2 / 배달2 / 맛있게 잘멋었습니다
14830,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있어요!!! 특히 양념만두 대박입니다ㅠㅠ
14831,맛1 / 양2 / 배달2 / 양도 괜찮고 김밥도 맛있었는데... 쫄면 너무 셔요비빔냉면도 이렇게 신맛 안날거같은데ㅠㅠ...신거 빼고는 너무 맵지도 않고 면도 괜찮았어요
14833,맛2 / 양2 / 배달2 / 스쿨푸드마리와 쫄면.맛있었어요 배달도빠르고 좋네요.
14834,맛2 / 양2 / 배달2 / 떡볶이 너무 맛있어요배달도 아주 빨라요
14835,맛2 / 양2 / 배달2 / 김밥이 상당히 맛있네요
14836,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있게 잘 먹었습니당
14837,맛2 / 양2 / 배달2 / 늘 맛있게 먹었습니다 국물 요청사항 안시켜서 안쉬웟네요 또 시키께요
14838,맛2 / 양1 / 배달1 / 마리종류 다 맛있고 특히 양념만두 갑!
14839,맛2 / 양2 / 배달2 / 맛잇어요 빨리와써요 좋아용
14840,맛2 / 양2 / 배달2 / 항상시켜먹는거 질리도록 시켜먹는데 항상 맛있습니다
14841,맛2 / 양2 / 배달1 / 너무 맛잇어용~~
14842,맛2 / 양2 / 배달2 / 역시 믿고 먹는 스쿨푸드맛있습니다
14843,맛2 / 양2 / 배달2 / 항상 맛있습니다~ 감사합니다~
14844,맛2 / 양2 / 배달2 / 항상 먹지만 맛있어요 ㅎㅎ
14845,맛2 / 양2 / 배달2 / 역시 여긴 언제 시켜두 맛있네용 ^^
14846,맛2 / 양1 / 배달2 / 세트 시켰는데 웰치스를 깜빡하셨나봐요.. 그래도 맛있게 잘 먹었습니다
14847,맛2 / 양2 / 배달2 / 너무 잘먹었습니다.      배달두 빠르시구뇨~~~
14848,맛2 / 양2 / 배달2 / 언제 시켜듀 너무 맛잇어여^^
14849,맛2 / 양2 / 배달2 / 배달 진짜 빨라요.. 맛있어용
14850,맛2 / 양1 / 배달2 / 배달이 빨라요 맛있게 먹었습니다!
14851,맛2 / 양2 / 배달2 / 배달도 빠르고 음식도 맛있어요
14852,맛2 / 양1 / 배달2 / 배달은 30분 걸렸고 음식도 맛있었습니다. 국밥은 양이 많은데 김치볶음밥은 가격대비 양이 좀 적은 느낌이에요.
14853,맛1 / 양1 / 배달2 / 배달도 빨랐고 맛도 괜찮았습니다. 김치볶음밥 특히 맛있네요.
14854,맛2 / 양2 / 배달2 / 김치볶음밥이 너무 맛있어용
14855,맛2 / 양2 / 배달2 / 빠르고 맛이 보장되어있다
14856,맛2 / 양2 / 배달2 / 배달빠르고 넘 맛있어용ㅋ 특히 스팸마리  굿 국물도 갖다달래야 주셔서 늘같이 시킵니다 맛있어용
14857,맛2 / 양2 / 배달2 / 항상 잘먹고있습니다~^^음식깔끔하고 배달도 빠르고 진짜 조아요 ㅡㅎㅎ
14858,맛2 / 양2 / 배달2 / 맛있어여 맛잏ㄴ어여 마리
14859,맛2 / 양1 / 배달2 / 배달은 빨랐구요 맛은 있는데 양이 너무 적어요 특히 매운 까르보나라 떡볶이 파스타는 잘못왔나 싶게 적어요
14860,맛2 / 양2 / 배달2 / 국수는 처음인데 맛있네여 배달도 미친듯이 빠름ㅋㅋ
14861,"맛2 / 양1 / 배달2 / 군만두도 맛있고 김밥,떡볶이,쫄면도 시켜봤는데 가격이 높아서 그렇지 맛은 좋아요."
14862,맛2 / 양2 / 배달2 / 구냥 저냥 먹을만해요 하하
14863,맛2 / 양2 / 배달2 / 배달도 빠르고 잘먹었습니당
14864,맛2 / 양1 / 배달2 / 맛나용 매까는 양이 조금 적은것 같지만 그래도 맛있게 잘 먹었습니당
14865,맛2 / 양2 / 배달2 / 역시 스쿨푸드 잘먹었어요
14866,맛2 / 양2 / 배달2 / 언제나 맛있습니다.  하지만 가격만 어떻게 조금만...
14867,맛2 / 양2 / 배달2 / 처음 시켜봤는데 맛있게 잘먹었습니다^^
14868,맛2 / 양2 / 배달2 / 좋아요잘먹엇어요~~~
14869,맛2 / 양2 / 배달2 / 오늘도 역쉬~~맛있어용~~근뎅 오늘은 박스에 기름이 많이 묻어와서 찝찝했어요.ㅠ
14870,맛1 / 양1 / 배달1 / 맛은있는데 비싸요 가성비가 좀 아쉬워요ㅠㅠ
14871,맛1 / 양1 / 배달1 / 맛잇엇어요.~~ㅎㅎㅎ
14872,맛2 / 양2 / 배달2 / 맛있습니다 잘먹었습니다
14873,맛2 / 양2 / 배달2 / 깔끔포장.배달빠르고 맛있어요^^
14874,맛2 / 양2 / 배달2 / 배달 완전 빠릅니다 굿굿
14875,맛2 / 양2 / 배달2 / 맛있습니다~~ 배달도 빨라요!
14876,맛2 / 양2 / 배달2 / 오뎅탕이 밥 메뉴에 있길래 시켰는데공기밥이 없어 밥이 모자랐습니다.카테고리를 옮기는게 좋지 않을까요?
14877,맛2 / 양2 / 배달2 / 다 맛있었어요 손님접대하기 좋았어요
14878,맛1 / 양0 / 배달1 / 왜 소스 안줘요?아무리 찾아봐도 없는데요
14879,맛1 / 양2 / 배달2 / 김이 이번에 질겼어요
14880,"맛1 / 양2 / 배달2 / ,....,... ."
14881,맛2 / 양1 / 배달2 / 믿고 먹는 스쿨푸드 😘
14882,맛2 / 양2 / 배달2 / ㅅ진엔 고기가 안보이는데 소고기 밑에 있는거라 그래요 제가 육수부터 부어서 ㅋㅋㅋㅋ 여튼 소고기 넉넉하구 맛있어요 기대안했는데 쌀국수 너~무 맛남!!!! 스팸계란마리도 당연히 맛있구영 2인분이라기엔 좀 적게 느껴지기도 하지만 보통인 양 같아요! 만족스럽습니다!
14883,맛2 / 양2 / 배달2 / 콩나물국밥이랑 군만두 시켰는데 맛있어요. 배달로 빨랐습니다.
14884,맛1 / 양1 / 배달1 / 맛있게 잘 먹고있습니다 ~~
14885,맛1 / 양1 / 배달1 / 생각보다 먹을만 했습니다
14886,맛2 / 양2 / 배달2 / 주문하고 금방와서 맛있게 먹었어요~~포장도 깔끔하고 매장에서 먹는 거 그대로네요재주문의사있어용~~
14887,맛2 / 양2 / 배달2 / 맛있어요 양념만두 특히 맛있네용
14888,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 만족해요
14889,맛2 / 양2 / 배달2 / 맛있구 완전 빨리 왔어요
14890,맛2 / 양1 / 배달2 / 스쿨푸드 원래 양 적은 건 알았지만 정말 너무 적네요 ㅠ 그래도 맛있게 먹었어요 고구마치즈스틱 넘 맛있음
14891,맛1 / 양1 / 배달1 / 맛있었어요~~~ 조금맵네용
14892,맛2 / 양2 / 배달2 / 배달도빠르고 맛있어요~_~ㅎ자주시켜먹을게요~!!ㅎ
14893,맛2 / 양2 / 배달2 / 배달이 너무 빨리와서 놀랐어요 그리고 맛도 맛있고 양도 많고 맛있습니다
14894,맛2 / 양2 / 배달2 / 사진은 받자마자 먹어서 못찍었네요~~  너무맛있게  잘먹었습니다~~ 아이들드 잘먹고요~~ 만족스런 저녁이었습니다~~
14895,맛2 / 양2 / 배달2 / 배달도 빠르고 맛납니당 ㅎㅎ
14896,맛2 / 양2 / 배달2 / 맛나용~~~~~~~
14897,맛2 / 양1 / 배달2 / 배달도 빠르고 맛잇엇어요
14898,맛2 / 양1 / 배달2 / 배달 빠르고 맛있어서 자주 시켜먹어요~^^매운걸 좋아하는 입맛이라 까르보나라 보다는 매운까르보나라가 쪼매 더 맛난것 같아요~
14899,"맛1 / 양1 / 배달0 / 야구장에서 먹으려고 주문했는데 예상 배달시간보다 10분이 더 걸리고, 배달원분은 오토바이가 아니라 인도로 걸어서 배달해주시더라구요 너무 늦게와서 급해졌네여"
14900,맛2 / 양2 / 배달2 / 새콤달콤 제 입맛이요.배달도 신속하고 좋았어요
14901,맛2 / 양2 / 배달2 / 늘 잘 먹고 있습니다. 쫄면도 맛있구요.
14902,맛2 / 양2 / 배달1 / 배달은 시간보다 빨랐고 혼자 먹기에 양도 좋았습니다~~
14903,맛1 / 양1 / 배달1 / 맛있게 아주 잘 먹었습니다. ^^
14904,맛0 / 양0 / 배달2 / 배달원은 잘 두셨네용필라프는 너무 기름덩어리 ㅠㅠㅠ다른건 맛있었어요
14905,맛1 / 양2 / 배달1 / 오늘 김치찜은 점 짯지만 항상 맛있게 자주 시켜먹고있어요
14906,맛2 / 양1 / 배달2 / 먹다가 중간에 찍은거라 ㅠ 김치볶음밥 맛있어요~^^배달빨리 와서 자주 시켜먹는데 맛있고 좋아요~^^
14907,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 빠르고요
14908,맛2 / 양2 / 배달2 / 오.. 비빔 국수는 시켜서 먹을 생각 한 번도 못 해 봤는데 적당히 새콤하고 매콤하면서 맛있습니다
14909,맛2 / 양2 / 배달2 / 점심넘어서 그런지 배달도 예상시간보다 빨리오셨고 양이 많습니다 다먹고 이정도 남겼내요 2명이서 먹었습니다여기 시그니쳐 메뉴는 김치찜이라고 할정도로 맛있내요!!!
14910,맛1 / 양1 / 배달1 / 쫄면 때문에 스쿨푸드에서 시켰는데쫄면이 야채있고 매콤한건줄 알았는데간장에 고기있어요 제가 잘 안보고시켰지만전체적으로 맛있지만 양은 가격대비 작네요
14911,맛2 / 양2 / 배달2 / 역시맛있어요 또시켜먹네요
14912,맛2 / 양2 / 배달2 / 늘 자주시켜 먹는곳입니다 스팸말이 넘맛나용용ㅋ
14913,맛2 / 양2 / 배달2 / 비가와서 따끈한우동 시켯는데 오뎅두 맛있구 국물도 칼칼하니 시원하네요 맛있게 먹었습니다
14914,맛2 / 양2 / 배달2 / 따뜻하고 맛있어요 장조림 간장이랑 매운맛했는데 구분포장이안되었어요
14915,맛2 / 양2 / 배달2 / 회사에서 점심시간에 시켜 먹었는데배달도 빠르고 맛도 짱짱!!
14916,"맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요, 배달도 엄청 빨라요"
14917,맛1 / 양1 / 배달1 / 정말맛있네여 담에또시킬게여
14918,맛2 / 양1 / 배달2 / 저녁에 급해서 애들 시켜줬어요 떡볶이는 아이들 먹기에는 좀 매워하네요 그렇지만 잘 먹어요^^
14919,맛1 / 양1 / 배달2 / 역시 배달은 정말 빠릅니다
14920,맛2 / 양2 / 배달2 / 배달 빠르고 맛있었습니다 감사합니다
14921,맛1 / 양2 / 배달2 / 잘 먹었습니다. 떡볶이가 매콤달콤해서 좋았는데 양이 적어요. ㅠㅠ
14922,맛2 / 양2 / 배달2 / 솔직히 요즘 배달료없는데가 없음근데 여긴없음. 근데 맛있음최고
14923,맛1 / 양1 / 배달1 / 미치도록널 사랑한 남자가
14924,맛1 / 양0 / 배달1 / 먹을만했어요이번은 평가 어렵고다음에 다른것 시켜먹고 다시 리뷰 적어볼께요
14925,맛2 / 양2 / 배달2 / 맛있어요 배송 정확했구요
14926,맛2 / 양2 / 배달2 / 빠르고 좋은 배달이었습니다 잘먹겠습니다
14927,맛2 / 양1 / 배달2 / 양은아쉽지만 맛있습니다
14928,맛2 / 양2 / 배달2 / 개꿀띠오늘따라 맛잇고 좋앗슴다
14929,맛2 / 양2 / 배달2 / 괜찮네여 잘먹었습니당
14932,맛1 / 양2 / 배달2 / 배달 빨라서 좋아요~^^ 모짜렐라 스팸계란말이랑 쫄면이랑 떡볶이 주문 했었는데~ 맛있어요~길거리표 떡볶이가 살짝쿵 짠거 빼곤 좋았어요~^^
14933,맛1 / 양1 / 배달1 / 배달 엄청 빨리왔어요 맛있게 잘 먹었어요
14934,맛1 / 양1 / 배달2 / 너무너무 맛있는데 양에비해 가격이 쎈건 어쩔수 없겠죠 ㅜㅜ
14935,맛1 / 양2 / 배달2 / 메뉴들이 다 살짝 느끼하긴합니다만 배달이 빨라서 좋아요
14936,맛1 / 양1 / 배달2 / 맛이 완벽하게 있짐 않았지만시켜먹을만 합니당!
14937,맛2 / 양2 / 배달2 / 자주 시켜먹는데 매번 맛있게 잘 먹고 있어요. 번창하세요~
14938,맛2 / 양2 / 배달2 / 맛잇게잘머것습니덩호
14939,맛1 / 양2 / 배달2 / 아이가 잘 먹었답니다.
14940,맛1 / 양0 / 배달1 / 배달은 빨랐으나 맛은 평범 양은 부족 가격은 🔝
14941,맛2 / 양2 / 배달2 / 스쿨푸드 맛있고 좋아요
14942,맛0 / 양0 / 배달1 / 흠 가격대비 양도 애매하고 맛도...
14943,맛2 / 양2 / 배달2 / 역쒸~~스쿨푸드..배달도 빠르고 맛있어요
14944,맛2 / 양2 / 배달2 / 배달이 15분만에 와서 깜짝 놀랐네요ㅋㅋ 국이 완전 뜨겁게 와서 입천장 데였어요ㅋㅋ 콩나물국밥은 처음 시켜봤는데 국물 시원하고 건더기도 많아서 좋았어요. 밥 말아먹으면 더 맛있고요. 김치찜도 맛있었어요. 잘 먹었습니다.
14945,맛1 / 양1 / 배달1 / 항상배달이 빨라서 좋아요👍🏻
14946,맛2 / 양2 / 배달2 / 배달 엄청 빨리 왔어요!! 김치볶음밥도 양 엄청 많았구요 맛있게 잘 먹었습니다!!
14947,맛2 / 양2 / 배달2 / 역시 시켜봐두 정말 맛있어용^^
14948,맛2 / 양2 / 배달2 / 맛은 완전좋습니다~
14949,맛2 / 양2 / 배달2 / 콩나물국밥 완전 맛있어요.국물에 익힌 반숙 계란까지 하면 어릴때 먹던 그 맛.
14950,맛2 / 양2 / 배달2 / 맛있어요.값이 비싸지만
14951,맛1 / 양1 / 배달2 / 아래와 동일 이하동문
14952,맛1 / 양1 / 배달2 / 참치는 좋은데 빨간야채 너무매움매번 골라먹음
14953,맛2 / 양0 / 배달2 / 양이 무슨... 너무 적어요.
14954,맛2 / 양2 / 배달2 / 늘 만족합니다 감사해요
14955,맛2 / 양2 / 배달2 / 식구들 너무잘먹고 맛있었습니다~
14956,맛2 / 양2 / 배달2 / 맛있는 음식을 먹고 싶다면 바로 디비디방이엿어
14957,맛1 / 양1 / 배달2 / 오늘 따라 떡볶이가 별로 였어요 ㅜㅜ먹던 그맛이 아니었어요김말이는 늘 먹던것처럼 바삭하고 맛있었어요배달도 빨라서 좋았어요~~~~~
14958,맛2 / 양2 / 배달2 / 오늘도 참 잘 먹었습니다.
14959,맛1 / 양0 / 배달1 / 유자쏘이치킨 양이 그리 적을줄 몰랐어요한마리가 맞는지 의심스러웠어요13000원 이라고 본게 맞나요?에피타이저로 주신건줄 착각할 정도로 양이 적게와서 화가 나더라구요담엔 안시킬거 같아요
14960,맛1 / 양2 / 배달1 / 맛은 있는데 배달이 좀 늦어요..
14963,맛2 / 양2 / 배달2 / 맛있음 가격만 좀더 착해지면..
14964,맛2 / 양2 / 배달2 / 맛있었어요!! 근데 면이 너무 떡이 되서 와서 좀 아쉬웠어요
14965,맛2 / 양2 / 배달2 / 배달엄청빨랐구요 맛있게 잘먹었습니다
14966,맛2 / 양1 / 배달2 / 세트메뉴 전체적으로 다 맛있네요 가격대비 양은그닥
14967,맛2 / 양2 / 배달2 / 항상 맛있어요  배달도 빠르고 좋음
14968,맛2 / 양2 / 배달2 / 완전 맛있어요즐거운 한가위 보내세요!!
14969,맛2 / 양2 / 배달2 / 언제든지 시켜바두 배달이며 맛이 좋아여^^
14970,맛1 / 양1 / 배달2 / 팟타이는 맛이 없었어요ㅠ
14971,맛2 / 양2 / 배달2 / 항상너무너무너무맛있어요
14972,맛1 / 양1 / 배달1 / 솔직히 조금 비싸긴 한데 너무 맛있어여 ㅎㅅㅎ
14973,맛2 / 양2 / 배달2 / 사장님 잘묵었습니다 크으으윽👍!!
14974,맛2 / 양2 / 배달1 / .
14975,맛2 / 양2 / 배달2 / 포장도 깔끔하게 오고요~적당히 자극적인 매운맛입니다. 매운 떡볶이 땡길때 강추입니다. 엽떡같은것보다 양이 적당해서 좋아요
14976,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 양 적절하고 배달 빨라서 좋아요.
14977,맛1 / 양0 / 배달1 / 이게 만천원은 좀 아니지않나 싶네요
14978,맛2 / 양2 / 배달2 / 생각보다 빨리 도착했어요장조림 버터 비빔밥은 간이 하나도 안되어 있는거였네요ㄷㄷㄷ어른 먹기는 많이 심심합니다다른건 다 맛있었어요
14979,맛2 / 양2 / 배달2 / 면이 쫄깃하니 맛있긴한데 어간장 간이 뭔가 삼삼해서 왠지 쫄면이더 맛있었을거 같아요마리는 완전맛있네용
14980,맛2 / 양1 / 배달2 / 마리가 양이 좀 아쉽지만 맛있었습니다
14981,맛1 / 양1 / 배달1 / 떢복이 양이 많아요~ (냉면 그릇 하나 정도)스팸계란치즈 김밥은 안에 스팸이랑 우엉? 단무지? 빼곤 뭐 없네요...쿠폰 없이 본 가격에 주문하긴 부담스럽네요
14982,맛2 / 양2 / 배달2 / 배달도 빠르고 매번 먹어도 너무 맛있어요!
14983,맛1 / 양0 / 배달2 / 양이 매우 적음 양이 매우
14984,맛2 / 양2 / 배달2 / 장조림버터밥 최고입니다진짜 ㅜㅜ 넘맛잉ㅎ
14985,맛2 / 양2 / 배달2 / 막맀어요 ㅎㅎㅎㅎㅎ
14986,맛2 / 양2 / 배달2 / 오래만에 시켰는데 맛있네여^^
14987,맛1 / 양1 / 배달0 / 배달시간은 20분 초과김치찜 고기5덩어리장조림비빔밥 JMT ㅎㅎ꼬막비빔밥은 약간 비렸고 껍질?이 씹힘 ..그리고 제발 예상시간못지키실거면 넉넉히 잡으세요 시간 오바되서 먼저 전화하게만들지마시구요 아니면 전화를 먼저 주시던가요
14988,맛2 / 양2 / 배달1 / 배달은 느렸지만 맛있어요:)마리는 말이 필요없죠!ㅎㅎ 떡볶이는 면보다 떡이 맛있었어요!
14989,맛2 / 양2 / 배달2 / 매번 먹지만 매번 맛있어요 ㅠㅠ
14990,맛2 / 양1 / 배달1 / 좋아욤~~~~~~~~~
14992,맛2 / 양2 / 배달2 / 모짜렐라치즈마리는 진짜 원탑임
14993,맛2 / 양2 / 배달2 / 스쿨푸드는 늘 배달이 빠름
14994,맛2 / 양2 / 배달2 / 비마니 오는데 배달감사합니다
14995,맛2 / 양2 / 배달2 / 길거리 떡볶이는 꾸덕꾸덕한 소스에 떡은 쫄깃하고 양배추가 들어있어서 식감이 좋아요. 마리는 배가 불러서 앚ㄱ 못 먹었는데 마리드레싱에 찍어먹으면 대환장할 맛이 난다는 걸 알고 있죠. 우리 모두 그렇죠.
14996,맛2 / 양2 / 배달2 / 맛있어요 빨리왔어요!!!
14997,맛2 / 양2 / 배달2 / 밑에 김말이 맛없다는데 맛만 있네요.김말이 좋아해서 시켜봤는데 다른 분식집보다 크고 바삭해서 맛있게 먹었어요 기름기도 덜하고요항상 빠른 배달 고맙습니다.
14998,맛2 / 양2 / 배달2 / 배달도 빠르고 정말 맛있네요 또 시킬게요
14999,맛2 / 양1 / 배달2 / 맛있게 잘먹었습니다 양은 적을수도 있는양이지만 양적은 저한테는 두끼 먹었어요
15000,맛2 / 양2 / 배달2 / 항상 믿고 시켜먹어요
15001,맛1 / 양1 / 배달1 / 마리는 맛있고 우동은 쏘쏘
15002,맛2 / 양2 / 배달2 / 콩나물이 아니고 콩나물 김칫국이예요
15003,맛2 / 양2 / 배달2 / 맛있고 배달도 빠르고 친절합니다
15004,맛0 / 양1 / 배달1 / 어제 국물떡볶이를 시켰는데 국물이 없는 떡볶이를 받았었네요
15005,맛2 / 양2 / 배달2 / 맛있어용 마리가 제일 최고였ㄷ어요
15006,맛1 / 양1 / 배달1 / 스팸마리는 당연히 맛있는데 떡볶이는 좀 짜요
15007,맛1 / 양2 / 배달2 / 배달도빠르고 맛있네요
15008,맛2 / 양2 / 배달2 / 김치말이국뚜 짱맛있어용♥♥♥목살김치찜은 너무너무너무너무 김치의 신맛이 나서ㅠㅠ 좀아쉬웠습니당♥♥ 그래두 짱맛
